number,Date,Price,High,Low
1864,"Sep 29, 2011",1.3594,1.368,1.352
1865,"Sep 28, 2011",1.3542,1.3691,1.3533
1866,"Sep 27, 2011",1.3592,1.3668,1.3478
1867,"Sep 26, 2011",1.354,1.3552,1.3364
1868,"Sep 23, 2011",1.3498,1.357,1.3417
1869,"Sep 22, 2011",1.346,1.3601,1.3382
1870,"Sep 21, 2011",1.3566,1.379,1.3558
1871,"Sep 20, 2011",1.3706,1.3746,1.3594
1872,"Sep 19, 2011",1.3685,1.3721,1.3587
1873,"Sep 16, 2011",1.38,1.3887,1.3755
1874,"Sep 15, 2011",1.3878,1.3939,1.3704
1875,"Sep 14, 2011",1.3747,1.3785,1.3591
1876,"Sep 13, 2011",1.3683,1.3741,1.3558
1877,"Sep 12, 2011",1.3673,1.3693,1.35
1878,"Sep 09, 2011",1.3653,1.3938,1.3628
1879,"Sep 08, 2011",1.3882,1.4097,1.3872
1880,"Sep 07, 2011",1.4097,1.4148,1.3992
1881,"Sep 06, 2011",1.4,1.4277,1.3973
1882,"Sep 05, 2011",1.4092,1.4174,1.4061
1883,"Sep 02, 2011",1.4205,1.4291,1.4184
1884,"Sep 01, 2011",1.4259,1.4381,1.4224
1885,"Aug 31, 2011",1.4379,1.447,1.436
1886,"Aug 30, 2011",1.4446,1.4535,1.4385
1887,"Aug 29, 2011",1.451,1.455,1.4466
1888,"Aug 26, 2011",1.4499,1.4503,1.4329
1889,"Aug 25, 2011",1.438,1.4476,1.4327
1890,"Aug 24, 2011",1.4413,1.4482,1.4379
1891,"Aug 23, 2011",1.4438,1.4499,1.4352
1892,"Aug 22, 2011",1.436,1.4436,1.4346
1893,"Aug 19, 2011",1.4398,1.4455,1.4259
1894,"Aug 18, 2011",1.4331,1.4451,1.427
1895,"Aug 17, 2011",1.4425,1.4519,1.4325
1896,"Aug 16, 2011",1.4409,1.4474,1.4354
1897,"Aug 15, 2011",1.4446,1.4478,1.4261
1898,"Aug 12, 2011",1.4249,1.4293,1.415
1899,"Aug 11, 2011",1.4243,1.4296,1.4103
1900,"Aug 10, 2011",1.4174,1.4403,1.4162
1901,"Aug 09, 2011",1.437,1.4381,1.4152
1902,"Aug 08, 2011",1.4177,1.4404,1.4131
1903,"Aug 05, 2011",1.4282,1.4299,1.4056
1904,"Aug 04, 2011",1.4108,1.4371,1.4089
1905,"Aug 03, 2011",1.4325,1.4345,1.4143
1906,"Aug 02, 2011",1.4193,1.4284,1.415
1907,"Aug 01, 2011",1.4251,1.4455,1.4186
1908,"Jul 29, 2011",1.4396,1.4414,1.4229
1909,"Jul 28, 2011",1.4331,1.4402,1.4253
1910,"Jul 27, 2011",1.4365,1.4537,1.4339
1911,"Jul 26, 2011",1.4512,1.4526,1.4356
1912,"Jul 25, 2011",1.4376,1.4408,1.4325
1913,"Jul 22, 2011",1.4356,1.444,1.4325
1914,"Jul 21, 2011",1.4423,1.444,1.4139
1915,"Jul 20, 2011",1.422,1.4243,1.4133
1916,"Jul 19, 2011",1.4156,1.4219,1.4068
1917,"Jul 18, 2011",1.4111,1.4135,1.4011
1918,"Jul 15, 2011",1.4153,1.4202,1.4093
1919,"Jul 14, 2011",1.4145,1.4284,1.4116
1920,"Jul 13, 2011",1.4184,1.4212,1.3952
1921,"Jul 12, 2011",1.3979,1.4065,1.3838
1922,"Jul 11, 2011",1.4036,1.4228,1.3984
1923,"Jul 08, 2011",1.427,1.4371,1.4207
1924,"Jul 07, 2011",1.4361,1.4376,1.4221
1925,"Jul 06, 2011",1.4318,1.4468,1.4284
1926,"Jul 05, 2011",1.4423,1.4554,1.4396
1927,"Jul 04, 2011",1.4541,1.4581,1.4493
1928,"Jul 01, 2011",1.4525,1.4554,1.4437
1929,"Jun 30, 2011",1.4506,1.4541,1.4426
1930,"Jun 29, 2011",1.4436,1.4449,1.4327
1931,"Jun 28, 2011",1.4369,1.4398,1.4235
1932,"Jun 27, 2011",1.4284,1.4296,1.4103
1933,"Jun 24, 2011",1.4193,1.4312,1.4142
1934,"Jun 23, 2011",1.4259,1.4341,1.4127
1935,"Jun 22, 2011",1.4354,1.4442,1.4339
1936,"Jun 21, 2011",1.4407,1.4423,1.4304
1937,"Jun 20, 2011",1.4309,1.4329,1.4191
1938,"Jun 17, 2011",1.4311,1.4342,1.4127
1939,"Jun 16, 2011",1.4213,1.4221,1.4074
1940,"Jun 15, 2011",1.4168,1.4456,1.4156
1941,"Jun 14, 2011",1.4441,1.4501,1.4379
1942,"Jun 13, 2011",1.4417,1.4432,1.432
1943,"Jun 10, 2011",1.4348,1.4553,1.4323
1944,"Jun 09, 2011",1.4508,1.4651,1.4476
1945,"Jun 08, 2011",1.4577,1.4695,1.4564
1946,"Jun 07, 2011",1.4691,1.4698,1.4563
1947,"Jun 06, 2011",1.4577,1.4659,1.4556
1948,"Jun 03, 2011",1.4637,1.4645,1.4454
1949,"Jun 02, 2011",1.4491,1.4514,1.4322
1950,"Jun 01, 2011",1.4314,1.446,1.4307
1951,"May 31, 2011",1.4396,1.4425,1.4284
1952,"May 30, 2011",1.428,1.4314,1.4257
1953,"May 27, 2011",1.4324,1.4325,1.4126
1954,"May 26, 2011",1.4139,1.4207,1.4066
1955,"May 25, 2011",1.4087,1.412,1.4013
1956,"May 24, 2011",1.4104,1.4133,1.4
1957,"May 23, 2011",1.4051,1.4144,1.3969
1958,"May 20, 2011",1.4155,1.4348,1.4134
1959,"May 19, 2011",1.4314,1.4327,1.4205
1960,"May 18, 2011",1.4246,1.4288,1.4194
1961,"May 17, 2011",1.4238,1.424,1.4118
1962,"May 16, 2011",1.4154,1.4245,1.4047
1963,"May 13, 2011",1.4121,1.4342,1.4067
1964,"May 12, 2011",1.4243,1.4278,1.4123
1965,"May 11, 2011",1.4197,1.4425,1.4172
1966,"May 10, 2011",1.4407,1.4414,1.4268
1967,"May 09, 2011",1.4364,1.4443,1.4255
1968,"May 06, 2011",1.431,1.459,1.431
1969,"May 05, 2011",1.4541,1.4903,1.4512
1970,"May 04, 2011",1.4824,1.4942,1.4776
1971,"May 03, 2011",1.4828,1.4892,1.4753
1972,"May 02, 2011",1.4827,1.4905,1.4763
1973,"Apr 29, 2011",1.4802,1.4881,1.4802
1974,"Apr 28, 2011",1.4824,1.4883,1.4769
1975,"Apr 27, 2011",1.4777,1.4796,1.4632
1976,"Apr 26, 2011",1.4644,1.4659,1.4493
1977,"Apr 25, 2011",1.4581,1.4629,1.4524
1978,"Apr 22, 2011",1.4556,1.4589,1.4533
1979,"Apr 21, 2011",1.4552,1.465,1.4504
1980,"Apr 20, 2011",1.4518,1.4546,1.4325
1981,"Apr 19, 2011",1.4337,1.4354,1.4204
1982,"Apr 18, 2011",1.4234,1.4422,1.4157
1983,"Apr 15, 2011",1.4432,1.4507,1.4392
1984,"Apr 14, 2011",1.4489,1.4516,1.4363
1985,"Apr 13, 2011",1.4441,1.4521,1.4411
1986,"Apr 12, 2011",1.4477,1.452,1.4375
1987,"Apr 11, 2011",1.4435,1.4484,1.4417
1988,"Apr 08, 2011",1.4481,1.4491,1.4292
1989,"Apr 07, 2011",1.4304,1.4346,1.4243
1990,"Apr 06, 2011",1.4333,1.4351,1.4209
1991,"Apr 05, 2011",1.4223,1.4248,1.4152
1992,"Apr 04, 2011",1.4222,1.4272,1.4194
1993,"Apr 01, 2011",1.4231,1.4248,1.4062
1994,"Mar 31, 2011",1.4167,1.4234,1.4114
1995,"Mar 30, 2011",1.4127,1.4148,1.4051
1996,"Mar 29, 2011",1.4111,1.4151,1.4047
1997,"Mar 28, 2011",1.4085,1.4116,1.402
1998,"Mar 25, 2011",1.4084,1.4196,1.4055
1999,"Mar 24, 2011",1.4175,1.4223,1.4051
2000,"Mar 23, 2011",1.4083,1.4217,1.4078
2001,"Mar 22, 2011",1.4202,1.4249,1.4173
2002,"Mar 21, 2011",1.4227,1.4241,1.4138
2003,"Mar 18, 2011",1.4179,1.4187,1.3981
2004,"Mar 17, 2011",1.4022,1.4053,1.3869
2005,"Mar 16, 2011",1.3903,1.4002,1.3865
2006,"Mar 15, 2011",1.3996,1.4013,1.3853
2007,"Mar 14, 2011",1.399,1.4003,1.3902
2008,"Mar 11, 2011",1.391,1.3916,1.3752
2009,"Mar 10, 2011",1.3794,1.3927,1.3775
2010,"Mar 09, 2011",1.3908,1.3943,1.3854
2011,"Mar 08, 2011",1.3904,1.3994,1.3861
2012,"Mar 07, 2011",1.3973,1.4038,1.3952
2013,"Mar 04, 2011",1.3985,1.4009,1.3939
2014,"Mar 03, 2011",1.3966,1.3974,1.3833
2015,"Mar 02, 2011",1.3864,1.3889,1.3742
2016,"Mar 01, 2011",1.3776,1.3855,1.3762
2017,"Feb 28, 2011",1.3802,1.3856,1.371
2018,"Feb 25, 2011",1.3751,1.3838,1.3722
2019,"Feb 24, 2011",1.3804,1.3821,1.3702
2020,"Feb 23, 2011",1.3747,1.3788,1.3646
2021,"Feb 22, 2011",1.3654,1.3704,1.3525
2022,"Feb 21, 2011",1.3677,1.3719,1.3646
2023,"Feb 18, 2011",1.3697,1.3718,1.3548
2024,"Feb 17, 2011",1.3602,1.362,1.3534
2025,"Feb 16, 2011",1.3568,1.3591,1.3461
2026,"Feb 15, 2011",1.349,1.3553,1.3459
2027,"Feb 14, 2011",1.3486,1.3562,1.3429
2028,"Feb 11, 2011",1.3549,1.3624,1.3498
2029,"Feb 10, 2011",1.3595,1.3737,1.3577
2030,"Feb 09, 2011",1.3731,1.3745,1.3607
2031,"Feb 08, 2011",1.3634,1.369,1.3571
2032,"Feb 07, 2011",1.3588,1.3628,1.3508
2033,"Feb 04, 2011",1.3586,1.3679,1.3542
2034,"Feb 03, 2011",1.3632,1.3828,1.3611
2035,"Feb 02, 2011",1.3805,1.3863,1.3767
2036,"Feb 01, 2011",1.3834,1.3845,1.3685
2037,"Jan 31, 2011",1.3686,1.374,1.3568
2038,"Jan 28, 2011",1.3613,1.3746,1.358
2039,"Jan 27, 2011",1.3727,1.376,1.3636
2040,"Jan 26, 2011",1.3698,1.3722,1.3642
2041,"Jan 25, 2011",1.369,1.3704,1.3571
2042,"Jan 24, 2011",1.3643,1.3687,1.3537
2043,"Jan 21, 2011",1.3618,1.3629,1.3448
2044,"Jan 20, 2011",1.3478,1.3524,1.3395
2045,"Jan 19, 2011",1.3469,1.3541,1.3369
2046,"Jan 18, 2011",1.3381,1.3467,1.3252
2047,"Jan 17, 2011",1.3294,1.3389,1.3245
2048,"Jan 14, 2011",1.3377,1.3458,1.3313
2049,"Jan 13, 2011",1.3354,1.3384,1.3087
2050,"Jan 12, 2011",1.3137,1.3146,1.2961
2051,"Jan 11, 2011",1.2978,1.2995,1.2905
2052,"Jan 10, 2011",1.2944,1.2967,1.2874
2053,"Jan 07, 2011",1.2919,1.3023,1.2906
2054,"Jan 06, 2011",1.3001,1.3171,1.2995
2055,"Jan 05, 2011",1.3152,1.3325,1.3123
2056,"Jan 04, 2011",1.3304,1.3436,1.3291
2057,"Jan 03, 2011",1.3354,1.3397,1.3251
2058,"Dec 31, 2010",1.3379,1.3427,1.3283
2059,"Dec 30, 2010",1.3283,1.3316,1.3212
2060,"Dec 29, 2010",1.3224,1.3239,1.3082
2061,"Dec 28, 2010",1.312,1.3277,1.3094
2062,"Dec 27, 2010",1.3161,1.3171,1.3072
2063,"Dec 24, 2010",1.3118,1.3151,1.3095
2064,"Dec 23, 2010",1.312,1.3154,1.3054
2065,"Dec 22, 2010",1.31,1.3182,1.3076
2066,"Dec 21, 2010",1.3096,1.3203,1.3072
2067,"Dec 20, 2010",1.3121,1.319,1.3095
2068,"Dec 17, 2010",1.3182,1.3361,1.3133
2069,"Dec 16, 2010",1.3239,1.3268,1.318
2070,"Dec 15, 2010",1.3213,1.3384,1.3209
2071,"Dec 14, 2010",1.3384,1.3498,1.3361
2072,"Dec 13, 2010",1.3391,1.3435,1.3182
2073,"Dec 10, 2010",1.3234,1.3283,1.3178
2074,"Dec 09, 2010",1.3245,1.3325,1.3165
2075,"Dec 08, 2010",1.3259,1.3283,1.318
2076,"Dec 07, 2010",1.3264,1.3401,1.326
2077,"Dec 06, 2010",1.3306,1.3422,1.3243
2078,"Dec 03, 2010",1.3415,1.3418,1.3192
2079,"Dec 02, 2010",1.3227,1.325,1.3059
2080,"Dec 01, 2010",1.3143,1.3181,1.297
2081,"Nov 30, 2010",1.298,1.3152,1.2967
2082,"Nov 29, 2010",1.3121,1.3304,1.3064
2083,"Nov 26, 2010",1.3243,1.3368,1.3199
2084,"Nov 25, 2010",1.3363,1.3388,1.3287
2085,"Nov 24, 2010",1.3332,1.3424,1.3284
2086,"Nov 23, 2010",1.3373,1.3634,1.3361
2087,"Nov 22, 2010",1.3626,1.3786,1.3575
2088,"Nov 19, 2010",1.3687,1.3733,1.3609
2089,"Nov 18, 2010",1.3645,1.3668,1.3525
2090,"Nov 17, 2010",1.3519,1.3566,1.3458
2091,"Nov 16, 2010",1.3493,1.3655,1.3447
2092,"Nov 15, 2010",1.3586,1.3752,1.3565
2093,"Nov 12, 2010",1.3693,1.3779,1.3573
2094,"Nov 11, 2010",1.3658,1.3823,1.3637
2095,"Nov 10, 2010",1.3784,1.3828,1.3672
2096,"Nov 09, 2010",1.3779,1.3975,1.375
2097,"Nov 08, 2010",1.3921,1.4085,1.3886
2098,"Nov 05, 2010",1.4034,1.425,1.4025
2099,"Nov 04, 2010",1.42,1.4284,1.4103
2100,"Nov 03, 2010",1.4145,1.4177,1.3991
2101,"Nov 02, 2010",1.404,1.4061,1.3881
2102,"Nov 01, 2010",1.3891,1.4013,1.3862
2103,"Oct 29, 2010",1.395,1.3954,1.3806
2104,"Oct 28, 2010",1.3932,1.3946,1.3757
2105,"Oct 27, 2010",1.3769,1.3878,1.3733
2106,"Oct 26, 2010",1.3861,1.3984,1.3825
2107,"Oct 25, 2010",1.3966,1.4083,1.3935
2108,"Oct 22, 2010",1.3952,1.3976,1.3858
2109,"Oct 21, 2010",1.392,1.4051,1.387
2110,"Oct 20, 2010",1.3967,1.3994,1.3699
2111,"Oct 19, 2010",1.3735,1.4006,1.3714
2112,"Oct 18, 2010",1.3948,1.4,1.3832
2113,"Oct 15, 2010",1.3979,1.416,1.3938
2114,"Oct 14, 2010",1.4081,1.4124,1.3955
2115,"Oct 13, 2010",1.3963,1.4002,1.391
2116,"Oct 12, 2010",1.3925,1.3933,1.3773
2117,"Oct 11, 2010",1.3874,1.4013,1.3866
2118,"Oct 08, 2010",1.3943,1.3986,1.3836
2119,"Oct 07, 2010",1.3927,1.4028,1.3855
2120,"Oct 06, 2010",1.3937,1.3948,1.3798
2121,"Oct 05, 2010",1.3834,1.3861,1.3636
2122,"Oct 04, 2010",1.3682,1.3793,1.3666
2123,"Oct 01, 2010",1.3792,1.3796,1.362
2124,"Sep 30, 2010",1.3633,1.3686,1.3561
2125,"Sep 29, 2010",1.3629,1.3648,1.3565
2126,"Sep 28, 2010",1.3582,1.3598,1.3382
2127,"Sep 27, 2010",1.3457,1.3509,1.3426
2128,"Sep 24, 2010",1.3491,1.3498,1.3287
2129,"Sep 23, 2010",1.3312,1.3415,1.3304
2130,"Sep 22, 2010",1.34,1.3441,1.3246
2131,"Sep 21, 2010",1.3252,1.3282,1.3056
2132,"Sep 20, 2010",1.3066,1.3121,1.3026
2133,"Sep 17, 2010",1.3048,1.3162,1.3019
2134,"Sep 16, 2010",1.3076,1.3119,1.2976
2135,"Sep 15, 2010",1.3005,1.3037,1.2954
2136,"Sep 14, 2010",1.2996,1.3034,1.2827
2137,"Sep 13, 2010",1.288,1.2894,1.2703
2138,"Sep 10, 2010",1.268,1.275,1.2645
2139,"Sep 09, 2010",1.2694,1.2767,1.2662
2140,"Sep 08, 2010",1.2723,1.2766,1.2661
2141,"Sep 07, 2010",1.2683,1.2877,1.2676
2142,"Sep 06, 2010",1.2873,1.292,1.2865
2143,"Sep 03, 2010",1.2896,1.29,1.281
2144,"Sep 02, 2010",1.2826,1.2849,1.2776
2145,"Sep 01, 2010",1.2812,1.2856,1.2662
2146,"Aug 31, 2010",1.2687,1.2744,1.2624
2147,"Aug 30, 2010",1.2664,1.277,1.2658
2148,"Aug 27, 2010",1.2765,1.2781,1.2679
2149,"Aug 26, 2010",1.272,1.2765,1.2649
2150,"Aug 25, 2010",1.2658,1.2726,1.2604
2151,"Aug 24, 2010",1.2625,1.2719,1.2585
2152,"Aug 23, 2010",1.2658,1.2731,1.2645
2153,"Aug 20, 2010",1.2708,1.2835,1.2664
2154,"Aug 19, 2010",1.2821,1.2903,1.2771
2155,"Aug 18, 2010",1.2857,1.2925,1.2823
2156,"Aug 17, 2010",1.2881,1.2917,1.2804
2157,"Aug 16, 2010",1.2826,1.2874,1.2736
2158,"Aug 13, 2010",1.2752,1.2909,1.275
2159,"Aug 12, 2010",1.2824,1.2933,1.278
2160,"Aug 11, 2010",1.2833,1.3191,1.2829
2161,"Aug 10, 2010",1.3178,1.3235,1.3072
2162,"Aug 09, 2010",1.3235,1.331,1.3216
2163,"Aug 06, 2010",1.3285,1.3336,1.3158
2164,"Aug 05, 2010",1.3192,1.3235,1.3118
2165,"Aug 04, 2010",1.316,1.3241,1.3132
2166,"Aug 03, 2010",1.3228,1.3263,1.3145
2167,"Aug 02, 2010",1.3182,1.3197,1.3053
2168,"Jul 30, 2010",1.3048,1.3096,1.2981
2169,"Jul 29, 2010",1.3079,1.3108,1.298
2170,"Jul 28, 2010",1.2993,1.3042,1.2965
2171,"Jul 27, 2010",1.2995,1.3047,1.2951
2172,"Jul 26, 2010",1.2995,1.3005,1.2875
2173,"Jul 23, 2010",1.2907,1.297,1.2794
2174,"Jul 22, 2010",1.2891,1.2932,1.2738
2175,"Jul 21, 2010",1.2757,1.2914,1.2731
2176,"Jul 20, 2010",1.2886,1.303,1.284
2177,"Jul 19, 2010",1.294,1.2992,1.2868
2178,"Jul 16, 2010",1.2933,1.301,1.2891
2179,"Jul 15, 2010",1.2939,1.2956,1.2708
2180,"Jul 14, 2010",1.2741,1.2779,1.2681
2181,"Jul 13, 2010",1.2728,1.2739,1.2522
2182,"Jul 12, 2010",1.259,1.2647,1.2548
2183,"Jul 09, 2010",1.2637,1.2725,1.2608
2184,"Jul 08, 2010",1.2694,1.2712,1.262
2185,"Jul 07, 2010",1.2635,1.2666,1.2553
2186,"Jul 06, 2010",1.2624,1.2664,1.2479
2187,"Jul 05, 2010",1.254,1.2565,1.2508
2188,"Jul 02, 2010",1.2563,1.2616,1.2483
2189,"Jul 01, 2010",1.2519,1.254,1.2193
2190,"Jun 30, 2010",1.2236,1.2306,1.2166
2191,"Jun 29, 2010",1.2182,1.2293,1.2152
2192,"Jun 28, 2010",1.2279,1.2399,1.2264
2193,"Jun 25, 2010",1.2377,1.2398,1.2253
2194,"Jun 24, 2010",1.2334,1.2388,1.226
2195,"Jun 23, 2010",1.2315,1.2346,1.2209
2196,"Jun 22, 2010",1.2268,1.2355,1.225
2197,"Jun 21, 2010",1.2308,1.2469,1.2303
2198,"Jun 18, 2010",1.2387,1.2419,1.2354
2199,"Jun 17, 2010",1.238,1.2414,1.2243
2200,"Jun 16, 2010",1.2308,1.2357,1.2256
2201,"Jun 15, 2010",1.2324,1.235,1.2164
2202,"Jun 14, 2010",1.2218,1.23,1.2115
2203,"Jun 11, 2010",1.2113,1.2155,1.2046
2204,"Jun 10, 2010",1.2109,1.2143,1.1955
2205,"Jun 09, 2010",1.1986,1.2076,1.1923
2206,"Jun 08, 2010",1.1975,1.2011,1.1901
2207,"Jun 07, 2010",1.1915,1.1992,1.1876
2208,"Jun 04, 2010",1.1976,1.2218,1.1956
2209,"Jun 03, 2010",1.2157,1.2327,1.2151
2210,"Jun 02, 2010",1.2251,1.2277,1.2174
2211,"Jun 01, 2010",1.2227,1.2355,1.2111
2212,"May 31, 2010",1.2306,1.2334,1.2264
2213,"May 28, 2010",1.227,1.2455,1.2266
2214,"May 27, 2010",1.2369,1.2395,1.2153
2215,"May 26, 2010",1.2168,1.2376,1.2164
2216,"May 25, 2010",1.2365,1.2372,1.2172
2217,"May 24, 2010",1.2353,1.2561,1.2344
2218,"May 21, 2010",1.2573,1.2675,1.2461
2219,"May 20, 2010",1.2468,1.2601,1.2298
2220,"May 19, 2010",1.2429,1.2434,1.2144
2221,"May 18, 2010",1.2183,1.2447,1.2163
2222,"May 17, 2010",1.2395,1.2416,1.2235
2223,"May 14, 2010",1.2363,1.2578,1.2355
2224,"May 13, 2010",1.253,1.2686,1.2518
2225,"May 12, 2010",1.2622,1.274,1.2603
2226,"May 11, 2010",1.2655,1.2804,1.2652
2227,"May 10, 2010",1.2782,1.3094,1.2758
2228,"May 07, 2010",1.2762,1.28,1.2588
2229,"May 06, 2010",1.2656,1.2856,1.2521
2230,"May 05, 2010",1.2814,1.2998,1.2789
2231,"May 04, 2010",1.2982,1.3215,1.2976
2232,"May 03, 2010",1.3194,1.3342,1.3154
2233,"Apr 30, 2010",1.3298,1.3345,1.3226
2234,"Apr 29, 2010",1.3225,1.3281,1.3183
2235,"Apr 28, 2010",1.3214,1.3271,1.3115
2236,"Apr 27, 2010",1.3165,1.3415,1.3159
2237,"Apr 26, 2010",1.3397,1.3398,1.3289
2238,"Apr 23, 2010",1.3386,1.3403,1.3202
2239,"Apr 22, 2010",1.3293,1.3422,1.3258
2240,"Apr 21, 2010",1.3387,1.3448,1.3357
2241,"Apr 20, 2010",1.3438,1.3524,1.3427
2242,"Apr 19, 2010",1.3485,1.3498,1.3413
2243,"Apr 16, 2010",1.3499,1.3584,1.3473
2244,"Apr 15, 2010",1.358,1.3668,1.3518
2245,"Apr 14, 2010",1.3653,1.3679,1.3596
2246,"Apr 13, 2010",1.3607,1.3627,1.3545
2247,"Apr 12, 2010",1.3586,1.3693,1.3563
2248,"Apr 09, 2010",1.3499,1.3503,1.3341
2249,"Apr 08, 2010",1.336,1.3368,1.328
2250,"Apr 07, 2010",1.334,1.3409,1.3323
2251,"Apr 06, 2010",1.3399,1.3497,1.3354
2252,"Apr 05, 2010",1.3486,1.3541,1.3461
2253,"Apr 02, 2010",1.3504,1.3593,1.3474
2254,"Apr 01, 2010",1.3582,1.3592,1.3457
2255,"Mar 31, 2010",1.3512,1.355,1.3384
2256,"Mar 30, 2010",1.3413,1.354,1.3394
2257,"Mar 29, 2010",1.3478,1.3508,1.3418
2258,"Mar 26, 2010",1.3413,1.3428,1.3268
2259,"Mar 25, 2010",1.3279,1.3386,1.3266
2260,"Mar 24, 2010",1.3314,1.3502,1.3304
2261,"Mar 23, 2010",1.35,1.3571,1.3474
2262,"Mar 22, 2010",1.3556,1.3569,1.3462
2263,"Mar 19, 2010",1.3534,1.3629,1.3502
2264,"Mar 18, 2010",1.3607,1.3743,1.3583
2265,"Mar 17, 2010",1.3738,1.3818,1.3725
2266,"Mar 16, 2010",1.3772,1.3786,1.3657
2267,"Mar 15, 2010",1.3676,1.3779,1.3639
2268,"Mar 12, 2010",1.3763,1.3798,1.3668
2269,"Mar 11, 2010",1.3679,1.3689,1.3618
2270,"Mar 10, 2010",1.366,1.368,1.3543
2271,"Mar 09, 2010",1.3601,1.3636,1.3535
2272,"Mar 08, 2010",1.363,1.3706,1.3607
2273,"Mar 05, 2010",1.3622,1.363,1.3527
2274,"Mar 04, 2010",1.358,1.3714,1.355
2275,"Mar 03, 2010",1.37,1.3738,1.3592
2276,"Mar 02, 2010",1.3605,1.3623,1.3433
2277,"Mar 01, 2010",1.3561,1.3657,1.3458
2278,"Feb 26, 2010",1.3626,1.3685,1.3531
2279,"Feb 25, 2010",1.3556,1.3572,1.3451
2280,"Feb 24, 2010",1.3531,1.3627,1.3501
2281,"Feb 23, 2010",1.3506,1.3693,1.3495
2282,"Feb 22, 2010",1.3598,1.3653,1.3571
2283,"Feb 19, 2010",1.3615,1.3619,1.3443
2284,"Feb 18, 2010",1.3617,1.3656,1.3539
2285,"Feb 17, 2010",1.3606,1.379,1.3585
2286,"Feb 16, 2010",1.3769,1.3779,1.3588
2287,"Feb 15, 2010",1.3599,1.3636,1.3579
2288,"Feb 12, 2010",1.3618,1.3699,1.3532
2289,"Feb 11, 2010",1.3682,1.3802,1.3594
2290,"Feb 10, 2010",1.3727,1.3816,1.3676
2291,"Feb 09, 2010",1.379,1.384,1.3642
2292,"Feb 08, 2010",1.3653,1.3714,1.362
2293,"Feb 05, 2010",1.3664,1.3748,1.3586
2294,"Feb 04, 2010",1.3736,1.3905,1.3727
2295,"Feb 03, 2010",1.3899,1.4026,1.3889
2296,"Feb 02, 2010",1.3963,1.3977,1.3887
2297,"Feb 01, 2010",1.3929,1.3939,1.3851
2298,"Jan 29, 2010",1.3864,1.399,1.3861
2299,"Jan 28, 2010",1.3963,1.4053,1.3936
2300,"Jan 27, 2010",1.4019,1.4098,1.3994
2301,"Jan 26, 2010",1.4076,1.4181,1.4042
2302,"Jan 25, 2010",1.4152,1.4199,1.4128
2303,"Jan 22, 2010",1.4138,1.4182,1.4065
2304,"Jan 21, 2010",1.4091,1.4144,1.4026
2305,"Jan 20, 2010",1.4101,1.4297,1.4078
2306,"Jan 19, 2010",1.4301,1.4415,1.4251
2307,"Jan 18, 2010",1.4386,1.4403,1.4334
2308,"Jan 15, 2010",1.4385,1.4514,1.4338
2309,"Jan 14, 2010",1.4503,1.4556,1.4446
2310,"Jan 13, 2010",1.4512,1.4584,1.4456
2311,"Jan 12, 2010",1.4495,1.4548,1.4453
2312,"Jan 11, 2010",1.4514,1.4558,1.4407
2313,"Jan 08, 2010",1.4413,1.444,1.4263
2314,"Jan 07, 2010",1.4318,1.4447,1.4295
2315,"Jan 06, 2010",1.4413,1.4436,1.4282
2316,"Jan 05, 2010",1.4369,1.4484,1.4346
2317,"Jan 04, 2010",1.4413,1.4457,1.4257
2318,"Jan 01, 2010",1.4326,1.433,1.4322
2319,"Dec 31, 2009",1.4318,1.4442,1.4306
2320,"Dec 30, 2009",1.4335,1.4364,1.4274
2321,"Dec 29, 2009",1.4354,1.446,1.4332
2322,"Dec 28, 2009",1.4383,1.4415,1.4354
2323,"Dec 25, 2009",1.4397,1.4436,1.4363
2324,"Dec 24, 2009",1.4375,1.4419,1.4322
2325,"Dec 23, 2009",1.4327,1.4367,1.4234
2326,"Dec 22, 2009",1.425,1.4333,1.4217
2327,"Dec 21, 2009",1.4284,1.4374,1.4267
2328,"Dec 18, 2009",1.4343,1.4413,1.4259
2329,"Dec 17, 2009",1.4345,1.4537,1.4303
2330,"Dec 16, 2009",1.4537,1.459,1.4503
2331,"Dec 15, 2009",1.4536,1.4666,1.4504
2332,"Dec 14, 2009",1.4656,1.4686,1.4597
2333,"Dec 11, 2009",1.4623,1.4777,1.4585
2334,"Dec 10, 2009",1.4735,1.4762,1.4685
2335,"Dec 09, 2009",1.4727,1.4785,1.467
2336,"Dec 08, 2009",1.4699,1.4867,1.468
2337,"Dec 07, 2009",1.4819,1.4905,1.4756
2338,"Dec 04, 2009",1.4851,1.5091,1.4819
2339,"Dec 03, 2009",1.507,1.5143,1.5042
2340,"Dec 02, 2009",1.5046,1.5111,1.5031
2341,"Dec 01, 2009",1.5088,1.5118,1.497
2342,"Nov 30, 2009",1.5009,1.5085,1.4964
2343,"Nov 27, 2009",1.4967,1.5024,1.4828
2344,"Nov 26, 2009",1.5013,1.5143,1.4958
2345,"Nov 25, 2009",1.514,1.5145,1.4954
2346,"Nov 24, 2009",1.4961,1.499,1.4888
2347,"Nov 23, 2009",1.4966,1.5002,1.4832
2348,"Nov 20, 2009",1.4861,1.4937,1.4798
2349,"Nov 19, 2009",1.4918,1.4966,1.484
2350,"Nov 18, 2009",1.4965,1.4991,1.4857
2351,"Nov 17, 2009",1.4867,1.5,1.4806
2352,"Nov 16, 2009",1.4973,1.5017,1.488
